"data_group","file_path","source_kind","suite_from_name","k_from_name","key","last_line_no","last_value"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","fail_lora","126","0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","fail_prompt","126","0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","fixed","215","""top"""
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","for","326","""file-name"">File"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","frequency_penalty","766","0.0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","guided_decoding","766","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","high_k_occ","919","0.0543"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","hist","919","2:251,3:80,4:19"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","hs_ratio","918","0.0000"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","id","326","""file-name"""
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","ignore_eos","766","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","include_stop_str_in_output","766","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","is_tp1_runner","125","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","iter_p95","918","317.341"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","k","917","2"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","kv_cache_dtype","46","auto"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","load_format","46","auto"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","logprobs","766","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","low","765","66%]"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","max_seq_len","46","8192"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","max_tokens","766","593"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","min_p","766","0.0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","min_tokens","766","0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","model","46","'/mnt/ky2307909/siyuan.tong/Qwen3-8B'"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","model_runner","125","<class 'vllm_ascend.worker.draft_model_runner.TP1DraftModelRunner'>"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","model_type","48","qwen3)"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","ms_hit","126","1"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","ms_total","126","1"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","multi_step_stream_outputs","46","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","n","766","1"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","name","326","""file-name""><br>\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","new_protected_value","471","\'other\'"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","ntext","299","[\'Dear   Support   team, \\\\n\\\\nRequest   you   to   please   install   VM   ware   Horizon   client   for  access to   client system.   Attaching   document   received   from   client   (Alix   partners)   for reference.\\\\n\\\\nclient   URL: https://portal.alixpartners.com\\\\nVMare-Horizon-Client-2212-8.8.-21079405\\\\n\\\\Thanks,InSrikanth   P\',\n""I   am   logging   this   request   on  be   half   of  Mahendra   Posham,   he   is   from  my   team.   he   is   facing   error   while setting   up  his   laptop.he   is facing   \'The  securtiy   database   on  the   server   does   not   have  a  computer account   for this   workstatition   trust   relationship\'   error   .     I   have   provided   his   no  below   can  you   plese call   him   up  to   understand   the   issue.    \\\\nhis   email   I\'d   is posham.mahendra\\\\n   laptopID:   ITL-HW-LAPTOP脗\\x95\\n000000441525  \\\\nmobile   no:  9573607244    \\\\n   "",\n\'Hi   there\n```', params: SamplingParams(n=1, presence_penalty=0.0, frequency_penalty=0.0, repetition_penalty=1.0, temperature=0.0, top_p=1.0, top_k=0, min_p=0.0, seed=None, stop=[]"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","num_scheduler_steps","46","1"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","num_spec_tokens","46","4)"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","observability_config","46","ObservabilityConfig(show_hidden_metrics_for_version=None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","otlp_traces_endpoint","46","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","override_neuron_config","46","{}"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","overwrite","605","true)"";\n\nusing"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","overwrites","746","{ctx.guild.default_role:"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","path","215","""/"""
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","pipeline_parallel_size","46","1"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","pooler_config","46","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","pos2","873","0.2581"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","pos3","873","0.2581"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","pos4","873","0.2581"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","presence_penalty","766","0.0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","prompt_logprobs","766","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","proposer","50","<class 'vllm.spec_decode.multi_step_worker.MultiStepWorker'>"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","protected_attribute","471","\'gender\'"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","q","873","31"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","quantization","46","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","reasoning_backend","46","'')"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","repetition_penalty","766","1.0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","revision","46","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","runner_cls","48","<class 'vllm_ascend.worker.draft_model_runner.TP1DraftModelRunner'>"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","sample_len","125","4"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","sampler","52","<class 'vllm.model_executor.layers.rejection_sampler.RejectionSampler'>"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","schedule","177","60"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","scoring_time_ms","908","60.61"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","seed","766","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","send_messages","746","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","served_model_name","46","qwen3-8B"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","skip_special_tokens","766","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","skip_tokenizer_init","46","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","spaces_between_special_tokens","766","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","speculative_config","46","SpeculativeConfig(method='draft_model'"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","step_accept","917","[1.0, 0.9474]"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","stop","766","[]"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","stop_token_ids","766","[]"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","supports_gpu_multi_step","126","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","switch_per_min","919","10.2252"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","target_tp","48","1"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","temperature","766","0.0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","tensor_parallel_size","46","1"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","threshold","471","0.5):\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","throughput_tps","918","222.893"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","to","215","""/"">\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","tokenizer","46","'/mnt/ky2307909/siyuan.tong/Qwen3-8B'"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","tokenizer_mode","46","auto"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","tokenizer_revision","46","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","top_k","766","0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","top_p","766","1.0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","truncate_prompt_tokens","766","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","trust_remote_code","46","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","type","326","""text"""
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","url","605","\'your-file-name.txt\'"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","use_async_output_proc","46","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","use_cached_outputs","46","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","value","326","""Download"">\n</form>\n```\nThis"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","variant","215","""primary"">Post</Button>\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","verification_time_ms","908","5.35"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","view_channel","746","False)"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","vpcs","252","[]"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","W","627","X+Y'"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","waste","873","0.4946"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k4.log","server","A_FP_ON_MQA_ON","4","waste_ratio","917","0.0263"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","_id","250","request\\_id\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","_name","250","""vpc-xaas"",\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","_node","765","2]""\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","_type","250","project\\_type,\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","accept","899","0.8047"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","accept_no_hs","899","0.8047"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","accept_with_hs","899","0.0000"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","as","210","{Link}"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","average_time_per_proposal_tok_ms","902","63.05"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","avg_execute_total_ms","884","68.09"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","avg_forward_ms","884","61.47"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","avg_logits_ms","884","1.57"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","avg_sampler_ms","884","5.00"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","axis","470","1)\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","backend","53","ASCEND"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","bad_words","766","[]"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","bg","210","""light"""
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","cap","904","4)"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","capability","53","ASCEND,FLASH_ATTN)."
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","category","743","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","chunked_prefill_enabled","46","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","className","210","""py-3"">\n"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","collect_detailed_traces","46","None)"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","compilation_config","46","{""level"":0,""debug_dump_path"":"""",""cache_dir"":"""",""backend"":"""",""custom_ops"":[],""splitting_ops"":[],""use_inductor"":true,""compile_sizes"":[],""inductor_compile_config"":{},""inductor_passes"":{},""use_cudagraph"":false,""cudagraph_num_of_warmups"":0,""cudagraph_capture_sizes"":[],""cudagraph_copy_inputs"":false,""full_cuda_graph"":false,""max_capture_size"":0,""local_cache_dir"":null}"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","count","884","350"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","decoding_config","46","DecodingConfig(backend='xgrammar'"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","description","250","f""XaaS"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","device_config","46","npu"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","disable_additional_properties","46","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","disable_any_whitespace","46","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","disable_custom_all_reduce","46","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","disable_fallback","46","False"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","download_dir","46","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","draft_tp","48","1"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","dtype","46","torch.bfloat16"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","element","210","{<Home"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","enable_prefix_caching","46","None"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","enforce_eager","46","True"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","extra_args","766","None)"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","fail_adapter","125","0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","fail_backend","125","0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","fail_disabled","125","0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","fail_lora","125","0"
"A&B","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\A&B\server_A_FP_ON_MQA_ON_k8.log","server","A_FP_ON_MQA_ON","8","fail_prompt","125","0"
